plusCase	-9223372036854775808	-128	-1225
plusCase	-81985529216486895	-2	-11059
plusCase	-257	63	725
plusCase	-256	-128	-1225
plusCase	-129	-2	-14351
plusCase	-128	-9223372036854775808	-1225
plusCase	-128	-256	-1225
plusCase	-128	-128	9527
plusCase	-128	-127	-14821
plusCase	-128	-65	-5805
plusCase	-128	-63	10523
plusCase	-128	-31	9627
plusCase	-128	-15	1243
plusCase	-128	-7	9979
plusCase	-128	-3	-13941
plusCase	-128	-1	-9389
plusCase	-128	0	-1225
plusCase	-128	1	3611
plusCase	-128	3	18659
plusCase	-128	7	11379
plusCase	-128	15	-10349
plusCase	-128	31	1491
plusCase	-128	63	-14509
plusCase	-128	65	1819
plusCase	-128	126	17263
plusCase	-128	127	14931
plusCase	-128	129	-14821
plusCase	-128	257	3611
plusCase	-127	-128	-20043
plusCase	-127	-127	-21351
plusCase	-127	-65	2769
plusCase	-127	-1	-815
plusCase	-127	0	4021
plusCase	-127	1	12185
plusCase	-127	65	2457
plusCase	-127	126	15341
plusCase	-127	127	11473
plusCase	-65	-128	5945
plusCase	-65	-127	-995
plusCase	-65	-65	-11691
plusCase	-65	-2	13169
plusCase	-65	-1	-12715
plusCase	-65	0	-11975
plusCase	-65	1	-3811
plusCase	-65	65	6685
plusCase	-65	126	1649
plusCase	-65	127	-2219
plusCase	-64	63	13011
plusCase	-63	-128	7989
plusCase	-33	-2	1841
plusCase	-32	63	-10093
plusCase	-31	-128	4341
plusCase	-17	-2	-5103
plusCase	-16	63	6003
plusCase	-15	-128	12501
plusCase	-9	-2	-8447
plusCase	-8	63	-13725
plusCase	-7	-128	-10555
plusCase	-5	-2	-11783
plusCase	-4	63	5467
plusCase	-3	-128	-6723
plusCase	-2	-81985529216486895	14431
plusCase	-2	-129	-21417
plusCase	-2	-65	2135
plusCase	-2	-33	9175
plusCase	-2	-17	23
plusCase	-2	-9	7479
plusCase	-2	-5	-16441
plusCase	-2	-2	8051
plusCase	-2	1	18975
plusCase	-2	4	-14901
plusCase	-2	8	-10917
plusCase	-2	16	8059
plusCase	-2	32	-4165
plusCase	-2	64	12347
plusCase	-2	127	-21417
plusCase	-2	255	16215
plusCase	-2	81985529216486895	23
plusCase	-1	-128	-9799
plusCase	-1	-127	-1635
plusCase	-1	-65	-15659
plusCase	-1	-1	24789
plusCase	-1	0	25017
plusCase	-1	1	8605
plusCase	-1	63	725
plusCase	-1	65	1949
plusCase	-1	126	-14351
plusCase	-1	127	-13611
plusCase	0	-128	-1225
plusCase	0	-127	3611
plusCase	0	-65	-14509
plusCase	0	-1	14931
plusCase	0	0	9527
plusCase	0	1	-14821
plusCase	0	65	10523
plusCase	0	126	-13201
plusCase	0	127	-9389
plusCase	1	-128	4021
plusCase	1	-127	12185
plusCase	1	-65	-5935
plusCase	1	-2	15341
plusCase	1	-1	11473
plusCase	1	0	-20043
plusCase	1	1	-21351
plusCase	1	65	5529
plusCase	1	126	-8979
plusCase	1	127	-815
plusCase	2	63	11343
plusCase	3	-128	11185
plusCase	4	-2	359
plusCase	5	63	23497
plusCase	7	-128	-13655
plusCase	8	-2	14175
plusCase	9	63	-7487
plusCase	15	-128	-11111
plusCase	16	-2	5967
plusCase	17	63	9137
plusCase	31	-128	2169
plusCase	32	-2	-1489
plusCase	33	63	11409
plusCase	63	-257	-2219
plusCase	63	-128	-11975
plusCase	63	-64	23097
plusCase	63	-32	6329
plusCase	63	-16	1273
plusCase	63	-8	17433
plusCase	63	-4	-4183
plusCase	63	-1	-2219
plusCase	63	2	-6399
plusCase	63	5	-9811
plusCase	63	9	21053
plusCase	63	17	-11171
plusCase	63	33	-1891
plusCase	63	65	285
plusCase	63	128	-11975
plusCase	63	256	5945
plusCase	63	9223372036854775807	-2219
plusCase	64	-2	-1809
plusCase	65	-128	5173
plusCase	65	-127	5401
plusCase	65	-65	9553
plusCase	65	-1	-175
plusCase	65	0	7989
plusCase	65	1	2585
plusCase	65	63	1105
plusCase	65	65	14105
plusCase	65	126	-3731
plusCase	65	127	-2991
plusCase	126	-128	24379
plusCase	126	-127	18975
plusCase	126	-65	4183
plusCase	126	-1	-21417
plusCase	126	0	-14021
plusCase	126	1	-10209
plusCase	126	65	-15329
plusCase	126	126	8051
plusCase	126	127	16215
plusCase	127	-128	25017
plusCase	127	-127	8605
plusCase	127	-65	725
plusCase	127	-2	-14351
plusCase	127	-1	-13611
plusCase	127	0	-9799
plusCase	127	1	-1635
plusCase	127	65	-6755
plusCase	127	126	16625
plusCase	127	127	24789
plusCase	128	63	-14509
plusCase	129	-128	-20043
plusCase	255	-2	16625
plusCase	256	63	-5805
plusCase	257	-128	4021
plusCase	81985529216486895	-2	-5103
plusCase	9223372036854775807	63	725
minusCase	-9223372036854775808	-128	1351
minusCase	-81985529216486895	-2	-2587
minusCase	-257	63	30449
minusCase	-256	-128	1351
minusCase	-129	-2	-41879
minusCase	-128	-9223372036854775808	1351
minusCase	-128	-256	1351
minusCase	-128	-128	839
minusCase	-128	-127	-1329
minusCase	-128	-65	26559
minusCase	-128	-63	22223
minusCase	-128	-31	-10801
minusCase	-128	-15	8015
minusCase	-128	-7	17039
minusCase	-128	-3	-849
minusCase	-128	-1	-4673
minusCase	-128	0	1351
minusCase	-128	1	-5169
minusCase	-128	3	-9505
minusCase	-128	7	-4609
minusCase	-128	15	-7617
minusCase	-128	31	-7489
minusCase	-128	63	-20545
minusCase	-128	65	-305
minusCase	-128	126	5175
minusCase	-128	127	3007
minusCase	-128	129	-1329
minusCase	-128	257	-5169
minusCase	-127	-128	-3051
minusCase	-127	-127	-5219
minusCase	-127	-65	22669
minusCase	-127	-1	141
minusCase	-127	0	21
minusCase	-127	1	-4707
minusCase	-127	65	-28771
minusCase	-127	126	1285
minusCase	-127	127	-883
minusCase	-65	-128	-18951
minusCase	-65	-127	12929
minusCase	-65	-65	8817
minusCase	-65	-2	32745
minusCase	-65	-1	30577
minusCase	-65	0	1273
minusCase	-65	1	-19327
minusCase	-65	65	-3199
minusCase	-65	126	-14615
minusCase	-65	127	-16783
minusCase	-64	63	-1729
minusCase	-63	-128	-26731
minusCase	-33	-2	-4439
minusCase	-32	63	15103
minusCase	-31	-128	-13227
minusCase	-17	-2	5513
minusCase	-16	63	-1569
minusCase	-15	-128	1333
minusCase	-9	-2	2297
minusCase	-8	63	3407
minusCase	-7	-128	-2907
minusCase	-5	-2	-20943
minusCase	-4	63	-9337
minusCase	-3	-128	8669
minusCase	-2	-81985529216486895	-3661
minusCase	-2	-129	6947
minusCase	-2	-65	-12765
minusCase	-2	-33	-7645
minusCase	-2	-17	2723
minusCase	-2	-9	-13341
minusCase	-2	-5	19459
minusCase	-2	-2	12955
minusCase	-2	1	-8653
minusCase	-2	4	3787
minusCase	-2	8	-12821
minusCase	-2	16	1067
minusCase	-2	32	6571
minusCase	-2	64	-13397
minusCase	-2	127	6947
minusCase	-2	255	10787
minusCase	-2	81985529216486895	2723
minusCase	-1	-128	889
minusCase	-1	-127	-1279
minusCase	-1	-65	-16655
minusCase	-1	-1	6897
minusCase	-1	0	4729
minusCase	-1	1	2561
minusCase	-1	63	30449
minusCase	-1	65	-19455
minusCase	-1	126	-41879
minusCase	-1	127	7409
minusCase	0	-128	1351
minusCase	0	-127	-5169
minusCase	0	-65	-20545
minusCase	0	-1	3007
minusCase	0	0	839
minusCase	0	1	-1329
minusCase	0	65	22223
minusCase	0	126	-31433
minusCase	0	127	-4673
minusCase	1	-128	21
minusCase	1	-127	-4707
minusCase	1	-65	-24435
minusCase	1	-2	1285
minusCase	1	-1	-883
minusCase	1	0	-3051
minusCase	1	1	-5219
minusCase	1	65	18333
minusCase	1	126	1029
minusCase	1	127	141
minusCase	2	63	18779
minusCase	3	-128	15281
minusCase	4	-2	16751
minusCase	5	63	-17467
minusCase	7	-128	-20759
minusCase	8	-2	935
minusCase	9	63	3069
minusCase	15	-128	7001
minusCase	16	-2	791
minusCase	17	63	-5523
minusCase	31	-128	-5063
minusCase	32	-2	5111
minusCase	33	63	-12467
minusCase	63	-257	-16783
minusCase	63	-128	1273
minusCase	63	-64	-1031
minusCase	63	-32	17401
minusCase	63	-16	-391
minusCase	63	-8	953
minusCase	63	-4	-10279
minusCase	63	-1	-16783
minusCase	63	2	18185
minusCase	63	5	16545
minusCase	63	9	5313
minusCase	63	17	11009
minusCase	63	33	-11135
minusCase	63	65	4481
minusCase	63	128	1273
minusCase	63	256	-18951
minusCase	63	9223372036854775807	-16783
minusCase	64	-2	-18505
minusCase	65	-128	20629
minusCase	65	-127	18461
minusCase	65	-65	3085
minusCase	65	-1	-24563
minusCase	65	0	-26731
minusCase	65	1	-28899
minusCase	65	63	-3827
minusCase	65	65	-3299
minusCase	65	126	24965
minusCase	65	127	22797
minusCase	126	-128	8619
minusCase	126	-127	-8653
minusCase	126	-65	-11229
minusCase	126	-1	6947
minusCase	126	0	4779
minusCase	126	1	2611
minusCase	126	65	24371
